latitude,longitude,ignition_date,area_ha,state,shape_area
-38.95456756,146.28263856143076,2009-02-08T00:00:00.000Z,57,VIC (Victoria),5.8834780248e-05
-29.71946354,152.21244920261907,1991-11-05T00:00:00.000Z,708,NSW (New South Wales),0.000660562
-29.9786092,152.11772118134684,2001-09-29T00:00:00.000Z,2489,NSW (New South Wales),0.002326391
-19.06036949,146.43418673736275,2008-09-05T00:00:00.000Z,72,QLD (Queensland),6.1935687427e-05
-36.36593506,148.5193090996358,2003-01-01T00:00:00.000Z,22,VIC (Victoria),2.2592287223e-05
-26.78789081,152.94826990570968,1996-01-01T00:00:00.000Z,27,QLD (Queensland),2.4911656055e-05
-36.75480919,141.0434046267201,1965-01-01T00:00:00.000Z,522,VIC (Victoria),0.000526453
-14.89054653,127.19229782356867,2017-11-08T00:00:00.000Z,60,WA (Western Australia),5.0231827004e-05
-19.54795486,146.65021628028222,2021-11-16T00:00:00.000Z,2924,QLD (Queensland),0.002517172
-14.80287238,144.1119827438038,2020-11-23T00:00:00.000Z,3768,QLD (Queensland),0.003163099
-37.5635085,142.2429337,2006-11-30T00:00:00.000Z,26,VIC (Victoria),2.6157474167e-05
-34.09243602,151.01468182625229,1899-11-30T00:00:00.000Z,71,NSW (New South Wales),6.9776093824e-05
-26.00555796,131.98781947785574,2002-12-31T00:00:00.000Z,7399,SA (South Australia),0.00667097
-31.35231277,133.6360535220774,1988-04-23T00:00:00.000Z,87,SA (South Australia),8.2773044596e-05
-37.57460286,149.0932771,1939-01-01T00:00:00.000Z,986,VIC (Victoria),0.001005823
-37.41558776,142.02920951411323,2021-12-31T00:00:00.000Z,181,VIC (Victoria),0.000184734
-42.0607736,146.3043559016792,1988-04-13T00:00:00.000Z,53,TAS (Tasmania),5.7697451211e-05
-32.85924234,148.39327502884487,1899-11-30T00:00:00.000Z,18,NSW (New South Wales),1.73541398e-05
-43.11806507,147.74618019979712,1994-02-25T00:00:00.000Z,86,TAS (Tasmania),9.5344928468e-05
-26.69749083,152.48174504643606,2009-10-10T00:00:00.000Z,30,QLD (Queensland),2.7279308824e-05
-35.02837541,150.6044154842739,1899-11-30T00:00:00.000Z,14,NSW (New South Wales),1.3767971268e-05
-18.37460185,144.53661204101414,2018-01-06T00:00:00.000Z,5701,QLD (Queensland),0.004873806
-36.88279543,145.50361269415987,2014-12-17T00:00:00.000Z,5520,VIC (Victoria),0.005579476
-35.73807798,149.84829105748224,1899-11-30T00:00:00.000Z,19,NSW (New South Wales),1.8796175482e-05
-25.85443492,149.0012047604233,2012-09-01T00:00:00.000Z,11030,QLD (Queensland),0.010019339
-19.40853105,147.01644274771735,2004-10-30T00:00:00.000Z,247,QLD (Queensland),0.000212113
-42.48297746,147.25988243302749,2017-10-17T00:00:00.000Z,116,TAS (Tasmania),0.000126588
-35.80857931,150.15699889274805,2019-11-25T00:00:00.000Z,113,NSW (New South Wales),0.000113034
-31.82623945,150.8076570572261,2006-11-18T00:00:00.000Z,161,NSW (New South Wales),0.000153829
-37.32024087,142.4682020949378,1958-01-01T00:00:00.000Z,9612,VIC (Victoria),0.009772435
-30.86049858,152.70057281951958,1995-10-15T00:00:00.000Z,279,NSW (New South Wales),0.000263342
-33.41697901,123.2801938,2003-01-01T00:00:00.000Z,137,WA (Western Australia),0.000154297
-33.10060659,115.94963104688195,2008-02-10T00:00:00.000Z,20,WA (Western Australia),1.9202343992e-05
-36.61577313,147.2473677773565,2019-11-21T00:00:00.000Z,13,VIC (Victoria),1.3640358702e-05
-30.85642842,152.60876317902986,2017-02-16T00:00:00.000Z,380,NSW (New South Wales),0.000358082
-17.49987867,128.35227278640076,2011-10-21T00:00:00.000Z,163,WA (Western Australia),0.00013837
-38.07032016,141.62483180855003,1984-01-01T00:00:00.000Z,494,VIC (Victoria),0.0005072
-29.69276403,152.43422133856757,1998-10-22T00:00:00.000Z,1143,NSW (New South Wales),0.001065252
-37.18891201,146.20822888221718,2013-05-12T00:00:00.000Z,54,VIC (Victoria),5.5040698953e-05
-37.12213855,147.78266936498375,1986-01-01T00:00:00.000Z,76,VIC (Victoria),7.6708494362e-05
-30.19302376,152.33154902873872,2013-10-29T00:00:00.000Z,13,NSW (New South Wales),1.234501633e-05
-33.82402381,149.57507947449707,2004-01-10T00:00:00.000Z,307,NSW (New South Wales),0.000298505
-29.04975624,152.2757464,1991-10-21T00:00:00.000Z,55,NSW (New South Wales),5.0567762628e-05
-36.08497912,148.4867553780929,1899-11-30T00:00:00.000Z,214,NSW (New South Wales),0.000214599
-34.8673857,150.14389164752876,1899-11-30T00:00:00.000Z,531,NSW (New South Wales),0.000523796
-13.525,142.50450780024093,2009-09-15T00:00:00.000Z,1416,QLD (Queensland),0.001182
-35.62930232,148.46406651637798,1899-11-30T00:00:00.000Z,23,NSW (New South Wales),2.2814562726e-05
-28.18552579,153.0811096623935,1984-01-01T00:00:00.000Z,759,QLD (Queensland),0.000744991
-23.92783686,149.1997751,1990-01-30T00:00:00.000Z,5656,QLD (Queensland),0.005015933
-29.48502493,152.9359806824641,2013-08-27T00:00:00.000Z,518,NSW (New South Wales),0.000481895
-37.37461207,148.9726458822177,2013-12-20T00:00:00.000Z,125,VIC (Victoria),0.000128245
-33.00822376,145.89218389129556,1899-11-30T00:00:00.000Z,281,NSW (New South Wales),0.000270889
-25.85204108,151.9601405759888,2009-10-01T00:00:00.000Z,668,QLD (Queensland),0.000601086
-29.02708759,129.35179595601267,2012-12-31T00:00:00.000Z,3032,SA (South Australia),0.002968911
-26.98073703,129.5315783,1985-12-31T00:00:00.000Z,459,SA (South Australia),0.000421177
-33.71603712,136.67539931195182,2017-01-10T00:00:00.000Z,43,SA (South Australia),4.1893328671e-05
-26.58823369,121.1902508841399,1899-11-30T00:00:00.000Z,727,WA (Western Australia),0.0006898
-28.90833478,152.21984329629493,2009-11-16T00:00:00.000Z,35,NSW (New South Wales),3.1923129882e-05
-36.46430082,149.7063884146065,1899-11-30T00:00:00.000Z,37,NSW (New South Wales),3.6887704027e-05
-29.72181441,152.6735869580166,2023-09-21T00:00:00.000Z,3442,NSW (New South Wales),0.00321309
-33.21016208,150.89413757237512,1991-08-27T00:00:00.000Z,22,NSW (New South Wales),2.1741147975e-05
-30.67597149,152.3324159664284,1990-07-01T00:00:00.000Z,22,NSW (New South Wales),2.0404735551e-05
-18.4375,128.14899849787872,2013-09-06T00:00:00.000Z,3683,WA (Western Australia),0.00315
-25.96546908,151.0708721,1974-08-09T00:00:00.000Z,6604,QLD (Queensland),0.005952592
-29.29292552,153.03944030581508,1899-11-30T00:00:00.000Z,49,NSW (New South Wales),4.5417344609e-05
-37.58784054,147.20313507419309,2014-09-23T00:00:00.000Z,41,VIC (Victoria),4.1616078761e-05
-28.80920336,129.35705997327213,1962-12-31T00:00:00.000Z,95,SA (South Australia),8.7628597157e-05
-37.91039698,145.761218,2009-02-04T00:00:00.000Z,10,VIC (Victoria),1.0329519228e-05
-30.37915628,115.78334032511869,2022-01-29T00:00:00.000Z,10,WA (Western Australia),9.496785424e-06
-19.06878872,146.42034691797343,2006-09-29T00:00:00.000Z,53,QLD (Queensland),4.5489599643e-05
-32.43829025,152.48497587513518,1899-11-30T00:00:00.000Z,2738,NSW (New South Wales),0.002626164
-28.99888492,152.36344781491096,2005-09-13T00:00:00.000Z,1337,NSW (New South Wales),0.001237802
-42.34462398,146.88144969464452,1986-12-06T00:00:00.000Z,94,TAS (Tasmania),0.000102852
-37.21260708,147.11631916433802,1978-01-01T00:00:00.000Z,651,VIC (Victoria),0.000661094
-18.15524904,144.68023096065684,2009-11-07T00:00:00.000Z,1509,QLD (Queensland),0.001288374
-31.02793984,152.0451820160098,1899-11-30T00:00:00.000Z,25,NSW (New South Wales),2.3171562589e-05
-27.49731378,152.20985889097787,2022-11-21T00:00:00.000Z,326,QLD (Queensland),0.00029778
-30.44481148,152.33507318497172,2019-11-13T00:00:00.000Z,19,NSW (New South Wales),1.7576282517e-05
-36.99754748,142.37343121337497,2004-01-01T00:00:00.000Z,484,VIC (Victoria),0.000490335
-30.22565727,152.4002153904753,1899-11-30T00:00:00.000Z,66,NSW (New South Wales),6.1872635797e-05
-31.07396811,152.26226931521438,2017-09-11T00:00:00.000Z,352,NSW (New South Wales),0.000332337
-34.99851492,148.58263543710683,1899-11-30T00:00:00.000Z,39,NSW (New South Wales),3.8643636799e-05
-30.61331046,152.0129171932092,2018-08-16T00:00:00.000Z,936,NSW (New South Wales),0.000881591
-19.31425837,146.8753611429598,2018-10-01T00:00:00.000Z,88,QLD (Queensland),7.5320011774e-05
-25.08349791,151.05809153535742,2010-01-20T00:00:00.000Z,747,QLD (Queensland),0.000668206
-33.76789704,150.31479005844216,1899-11-30T00:00:00.000Z,25,NSW (New South Wales),2.4012703307e-05
-28.17725387,152.43574372201815,1989-07-23T00:00:00.000Z,70,QLD (Queensland),6.4550358729e-05
-28.56316287,152.62000822952817,1899-11-30T00:00:00.000Z,532,NSW (New South Wales),0.00049039
-37.84587245,144.11614769998215,2016-12-12T00:00:00.000Z,16,VIC (Victoria),1.6555725779e-05
-28.05804065,151.02516285964595,1979-11-01T00:00:00.000Z,5722,QLD (Queensland),0.005250772
-31.0658435,117.91520519089632,2023-01-09T00:00:00.000Z,79,WA (Western Australia),7.4422312082e-05
-36.93843332,141.7288184000582,2018-12-30T00:00:00.000Z,34,VIC (Victoria),3.419469158e-05
-24.20955728,150.80554876799286,2008-11-05T00:00:00.000Z,721,QLD (Queensland),0.000640838
-35.59049366,148.34661998317304,1899-11-30T00:00:00.000Z,22,NSW (New South Wales),2.1516606466e-05
-28.41800987,130.1071993459715,2007-01-01T00:00:00.000Z,337,SA (South Australia),0.000310263
-33.79500303,121.21065044258714,1995-01-22T00:00:00.000Z,221,WA (Western Australia),0.00021471
-28.64933311,152.43357511849726,1899-11-30T00:00:00.000Z,11,NSW (New South Wales),9.900169971e-06
-35.97264363,140.41832800305863,2006-11-20T00:00:00.000Z,1718,SA (South Australia),0.001726914
-34.63784709,138.8463991824763,1971-12-31T00:00:00.000Z,879,SA (South Australia),0.000881207
-33.39853613,136.5560636475507,2003-01-20T00:00:00.000Z,66,SA (South Australia),6.3731113187e-05
-27.10147969,140.46331578845948,2012-12-31T00:00:00.000Z,1051,SA (South Australia),0.000956907
-33.49074496,151.25180154474702,1992-10-10T00:00:00.000Z,48,NSW (New South Wales),4.7015351356e-05
-35.88030338,149.09704475468084,2020-01-30T00:00:00.000Z,12085,NSW (New South Wales),0.012087628
-41.57190438,148.23981680800443,1991-10-14T00:00:00.000Z,25,TAS (Tasmania),2.7123815016e-05
-28.1363569,153.10746624377214,1982-01-01T00:00:00.000Z,496,QLD (Queensland),0.000455476
-26.58289473,151.3155453632239,2020-12-06T00:00:00.000Z,2027,QLD (Queensland),0.001836938
-33.31222406,150.62080669951408,2015-01-01T00:00:00.000Z,39,NSW (New South Wales),3.792679945e-05
-18.51617997,138.3726536499405,2018-01-15T00:00:00.000Z,1972,QLD (Queensland),0.001687085
-35.86586068,137.43874776166473,1958-02-25T00:00:00.000Z,44,SA (South Australia),4.346998594e-05
-36.476002,149.52581335758677,2009-08-08T00:00:00.000Z,12,NSW (New South Wales),1.163213301e-05
-18.37875004,145.7213571,2017-04-07T00:00:00.000Z,950,QLD (Queensland),0.0008125
-32.20495492,151.7670662423876,1968-01-01T00:00:00.000Z,184,NSW (New South Wales),0.000176308
-35.65689446,140.31615995847952,1958-12-31T00:00:00.000Z,15745,SA (South Australia),0.015678739
-26.52322443,153.0771009138943,1992-01-01T00:00:00.000Z,104,QLD (Queensland),9.4153800092e-05
-37.30299119,146.98363495483807,2019-02-28T00:00:00.000Z,28451,VIC (Victoria),0.029327767
-42.32365973,145.5201833634337,1986-01-01T00:00:00.000Z,709,TAS (Tasmania),0.00077414
-20.85541,139.45207437360006,1998-11-29T00:00:00.000Z,1299,QLD (Queensland),0.00112744
-30.00109803,152.2891654160813,1899-11-30T00:00:00.000Z,16,NSW (New South Wales),1.5126781818e-05
-41.29086424,144.7249471465028,1993-02-05T00:00:00.000Z,37,TAS (Tasmania),3.9601320168e-05
-32.31965027,152.27209713083255,1991-08-20T00:00:00.000Z,613,NSW (New South Wales),0.000587094
-31.70352631,152.78153079166677,1899-11-30T00:00:00.000Z,261,NSW (New South Wales),0.000248142
-21.54845122,148.88767526491816,2011-11-11T00:00:00.000Z,5978,QLD (Queensland),0.005212399
-34.21413435,138.76947260224645,2017-12-26T00:00:00.000Z,36,SA (South Australia),3.4754486933e-05
-36.63272932,140.13700115750873,2019-12-30T00:00:00.000Z,22854,SA (South Australia),0.023027353
-27.9377804,132.17475031282174,1972-12-31T00:00:00.000Z,1016,SA (South Australia),0.00093154
-15.81132825,143.25636376872356,2022-10-24T00:00:00.000Z,102947,QLD (Queensland),0.0904375
-28.96324298,152.45423241931098,2001-10-06T00:00:00.000Z,793,NSW (New South Wales),0.00073417
-24.69709082,151.9254346696226,2014-10-05T00:00:00.000Z,1092,QLD (Queensland),0.000974294
-23.9158477,151.2412957,2011-10-01T00:00:00.000Z,1965,QLD (Queensland),0.001742318
-35.56831815,150.37204371760149,1899-11-30T00:00:00.000Z,25,NSW (New South Wales),2.5001274025e-05
-30.24145055,129.28403095269428,1980-12-31T00:00:00.000Z,464,SA (South Australia),0.000434399
-31.28130397,152.93938887641093,2010-01-27T00:00:00.000Z,34,NSW (New South Wales),3.2331023249e-05
-30.10838228,152.31433138917015,1899-11-30T00:00:00.000Z,197,NSW (New South Wales),0.000184137
-21.45246657,117.09407192046498,2014-03-16T00:00:00.000Z,7462,WA (Western Australia),0.007635703
-17.85457591,144.13194938842935,2020-12-03T00:00:00.000Z,58974,QLD (Queensland),0.05289375
-31.62325811,133.7790786788304,1995-12-31T00:00:00.000Z,167,SA (South Australia),0.000158965
-26.44414347,151.9930131687319,2017-08-30T00:00:00.000Z,469,QLD (Queensland),0.000423968
-33.39645016,151.1684552046813,1899-11-30T00:00:00.000Z,1070,NSW (New South Wales),0.001036824
-29.42189337,152.54540870706708,1994-09-24T00:00:00.000Z,2691,NSW (New South Wales),0.002501597
-26.44081132,150.82100934204186,2004-10-10T00:00:00.000Z,19,QLD (Queensland),1.7013107481e-05
-22.30121335,115.73529082516059,2014-01-13T00:00:00.000Z,2796,WA (Western Australia),0.002851021
-34.15688005,150.1745803327797,2009-12-23T00:00:00.000Z,19,NSW (New South Wales),1.8905922843e-05
-26.44578939,152.64971943777238,2018-08-08T00:00:00.000Z,51,QLD (Queensland),4.5936852075e-05
-29.25069758,152.21013913568288,2013-01-13T00:00:00.000Z,211,NSW (New South Wales),0.000195653
-32.50520925,152.32384036428417,1899-11-30T00:00:00.000Z,279,NSW (New South Wales),0.000268136
-35.33745969,150.21039402552935,1899-11-30T00:00:00.000Z,188,NSW (New South Wales),0.000186079
-31.80720093,152.48274027592038,1899-11-30T00:00:00.000Z,10,NSW (New South Wales),9.502916328e-06
-37.11601595,142.52612779133085,2004-01-01T00:00:00.000Z,83,VIC (Victoria),8.4346487256e-05
-27.44048674,150.80489562316586,1952-01-01T00:00:00.000Z,4463,QLD (Queensland),0.004074042
-22.90164451,118.31376253736772,2012-10-25T00:00:00.000Z,556,WA (Western Australia),0.000489097
-34.06976138,150.86528166001295,1899-11-30T00:00:00.000Z,39,NSW (New South Wales),3.7735830574e-05
-33.0569506,151.2668514143603,1964-09-30T00:00:00.000Z,14,NSW (New South Wales),1.320296451e-05
-33.97280219,140.6813919950049,1973-10-05T00:00:00.000Z,17,SA (South Australia),1.6176834379e-05
-30.9282523,149.43113499603425,1899-11-30T00:00:00.000Z,14,NSW (New South Wales),1.2861077721e-05
-27.3699589,152.96438955585734,2001-09-13T00:00:00.000Z,51,QLD (Queensland),4.6098752136e-05
-35.06282526,117.83254019936456,1998-03-01T00:00:00.000Z,300,WA (Western Australia),0.000296882
-41.81236625,147.34386161458565,2012-03-08T00:00:00.000Z,15,TAS (Tasmania),1.6321301246e-05
-37.04467864,147.96072799186206,2014-01-16T00:00:00.000Z,18,VIC (Victoria),1.8545689727e-05
-35.50200537,150.28183711896952,1899-11-30T00:00:00.000Z,50,NSW (New South Wales),4.9942729675e-05
-35.99636024,137.1419517444689,1983-04-18T00:00:00.000Z,12,SA (South Australia),1.2383598005e-05
-33.09383302,151.40205183598587,1997-11-06T00:00:00.000Z,31,NSW (New South Wales),3.0250886994e-05
-29.32163541,152.8786425989227,1899-11-30T00:00:00.000Z,5012,NSW (New South Wales),0.004655417
-35.26566077,150.24284666648515,1899-11-30T00:00:00.000Z,200,NSW (New South Wales),0.000198154
-36.21948157,149.5954423706427,1899-11-30T00:00:00.000Z,35,NSW (New South Wales),3.5094495161e-05
-29.63759914,153.21594159245964,2002-03-26T00:00:00.000Z,32,NSW (New South Wales),3.0071948004e-05
-36.48017013,147.1572464603289,2020-01-22T00:00:00.000Z,10,VIC (Victoria),9.593516552e-06
-37.52404681,148.56248397109323,2014-01-16T00:00:00.000Z,19,VIC (Victoria),1.8887728856e-05
-34.83471166,149.04661145232163,1899-11-30T00:00:00.000Z,65,NSW (New South Wales),6.4533731802e-05
-28.92895825,153.31731981242555,2004-01-08T00:00:00.000Z,13,NSW (New South Wales),1.1686467133e-05
-37.50075522,145.45071583368068,1954-01-01T00:00:00.000Z,55,VIC (Victoria),5.5629272083e-05
-42.78835281,146.95202392757332,2015-10-01T00:00:00.000Z,48,TAS (Tasmania),5.400438431e-05
-30.08011752,152.4536888422575,1899-11-30T00:00:00.000Z,129,NSW (New South Wales),0.00012062
-34.81653305,141.66481338046958,1977-01-01T00:00:00.000Z,12968,VIC (Victoria),0.013100872
-37.94100022,143.69781634550566,2022-04-17T00:00:00.000Z,39,VIC (Victoria),4.0296014049e-05
-35.78134188,150.12644380294753,1899-11-30T00:00:00.000Z,16,NSW (New South Wales),1.5730728592e-05
-34.92440456,150.48352023367588,1899-11-30T00:00:00.000Z,325,NSW (New South Wales),0.000321029
-33.2727268,121.36884905848302,2015-11-22T00:00:00.000Z,122160,WA (Western Australia),0.120824772
-31.40177735,133.2879763193069,1998-12-31T00:00:00.000Z,419,SA (South Australia),0.00039713
-34.05110273,140.5266977689556,1978-12-31T00:00:00.000Z,11777,SA (South Australia),0.011783527
-34.16312761,150.96871605752932,1977-12-17T00:00:00.000Z,11,NSW (New South Wales),1.0366357856e-05
-35.36956692,150.22090701360173,1899-11-30T00:00:00.000Z,893,NSW (New South Wales),0.000885373
-34.94887628,150.41411202157704,1899-11-30T00:00:00.000Z,11,NSW (New South Wales),1.0449671208e-05
-35.68103639,149.49862005939298,1899-11-30T00:00:00.000Z,45,NSW (New South Wales),4.4684805744e-05
-35.29200955,150.46739121513772,1899-11-30T00:00:00.000Z,259,NSW (New South Wales),0.000256449
-30.53782728,132.11163840300426,2007-12-31T00:00:00.000Z,474,SA (South Australia),0.000445179
-30.81462611,130.35279799165835,1980-12-31T00:00:00.000Z,75,SA (South Australia),7.0933588404e-05
-29.39971732,152.43787482600624,1899-11-30T00:00:00.000Z,58,NSW (New South Wales),5.4116632327e-05
-33.85500189,150.62445794560165,1899-11-30T00:00:00.000Z,205,NSW (New South Wales),0.000199948
-14.68301137,125.61631831932762,2022-12-06T00:00:00.000Z,3709,WA (Western Australia),0.00321875
-37.88965961,146.2450135418756,2007-01-01T00:00:00.000Z,569,VIC (Victoria),0.000582882
-29.63284524,152.31891977491009,1899-11-30T00:00:00.000Z,50,NSW (New South Wales),4.6604714953e-05
-18.48849793,146.18225243300103,2014-01-02T00:00:00.000Z,345,QLD (Queensland),0.00029485
-34.2309858,150.54716182821653,1899-11-30T00:00:00.000Z,23,NSW (New South Wales),2.2162718778e-05
-33.49320811,151.2244744738136,1980-10-30T00:00:00.000Z,1408,NSW (New South Wales),0.001366285
-33.28085004,151.3530433480187,1964-09-16T00:00:00.000Z,13,NSW (New South Wales),1.2726062323e-05
-33.81046582,123.55417199883357,2019-01-13T00:00:00.000Z,6301,WA (Western Australia),0.006239517
-35.64837026,150.27522600878277,2019-11-25T00:00:00.000Z,25,NSW (New South Wales),2.5333864869e-05
-26.84131698,129.0488455089429,1980-12-31T00:00:00.000Z,634,SA (South Australia),0.000575338
-29.51599002,152.9983659679391,2023-08-12T00:00:00.000Z,1620,NSW (New South Wales),0.001507581
-26.60133213,151.02141554976166,1953-09-01T00:00:00.000Z,44,QLD (Queensland),3.9871305034e-05
-32.86010644,151.36540194394445,2002-10-04T00:00:00.000Z,131,NSW (New South Wales),0.000126459
-41.15212716,146.97234190733758,2016-04-20T00:00:00.000Z,47,TAS (Tasmania),5.0721228035e-05
-25.95946745,151.73103828211873,2011-11-07T00:00:00.000Z,1012,QLD (Queensland),0.000912518
-40.92418118,147.90702342918377,2001-03-01T00:00:00.000Z,80,TAS (Tasmania),8.5532230514e-05
-34.35962835,150.86794246758473,1965-10-04T00:00:00.000Z,66,NSW (New South Wales),6.427483504e-05
-32.69462279,151.93870004731656,1993-10-09T00:00:00.000Z,35,NSW (New South Wales),3.3640298625e-05
-25.193011,153.11802894298532,2006-11-16T00:00:00.000Z,18917,QLD (Queensland),0.017262776
